schema_version,analysis_id,source_experiment,target_experiment,direction,population,source_step8a_sha256,target_step8a_sha256,block_size_cells,block_nominal_scale,n_outer_folds,estimator_random_state,model_family,model_role,metric,metric_orientation,budget_blocks,n_repeats,raw_value,fewshot_value,ceiling_value,raw_oriented,fewshot_oriented,ceiling_oriented,absolute_recovery,ceiling_gap,recovery_fraction,recovery_fraction_status,denominator_near_zero,ceiling_not_above_raw,recovery_negative,recovery_above_ceiling,selection_median,selection_interval_lower,selection_interval_upper,selection_min,selection_max,n_repeats_observed,recovery_fraction_selection_median,recovery_fraction_selection_lower,recovery_fraction_selection_upper,mean_adaptation_row_count,mean_adaptation_positive_count,mean_n_blocks_tier_a,mean_n_blocks_tier_b,mean_n_blocks_tier_c
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,manavgat_2021,mugla_2021,manavgat_2021_to_mugla_2021,burnable_tree_shrub_grass,054a1961fc0582a33d36413263668b63074b21ae8b03d12269b6e228787f3439,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,baseline,secondary,brier_score,lower_is_better_oriented_by_negation,1,10,0.1156993972525345,0.11678121628764934,0.1127183407826073,-0.1156993972525345,-0.11678121628764934,-0.1127183407826073,-0.0010818190351148393,0.002981056469927204,-0.3628978672588704,interpretable,false,false,true,false,0.11678121628764934,0.11590387761804508,0.12166602083981982,0.1158690404336345,0.121932909314481,10,-0.36289786725887274,-2.0015131036518166,-0.0685932546308225,90.0,35.2,1.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,manavgat_2021,mugla_2021,manavgat_2021_to_mugla_2021,burnable_tree_shrub_grass,054a1961fc0582a33d36413263668b63074b21ae8b03d12269b6e228787f3439,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,baseline,secondary,brier_score,lower_is_better_oriented_by_negation,2,10,0.1156993972525345,0.1192257567357834,0.1127183407826073,-0.1156993972525345,-0.1192257567357834,-0.1127183407826073,-0.003526359483248892,0.002981056469927204,-1.1829227385736185,interpretable,false,false,true,false,0.1192257567357834,0.11596630201144811,0.12427599541822182,0.1153998235643158,0.12521870830307,10,-1.182922738573621,-2.8770331096400694,-0.08953361387351486,175.6,68.8,2.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,manavgat_2021,mugla_2021,manavgat_2021_to_mugla_2021,burnable_tree_shrub_grass,054a1961fc0582a33d36413263668b63074b21ae8b03d12269b6e228787f3439,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,baseline,secondary,brier_score,lower_is_better_oriented_by_negation,4,10,0.1156993972525345,0.12316452642306919,0.1127183407826073,-0.1156993972525345,-0.12316452642306919,-0.1127183407826073,-0.0074651291705346845,0.002981056469927204,-2.5041891174631052,interpretable,false,false,true,false,0.12316452642306919,0.12112480000044888,0.12652297264304702,0.1211014817054277,0.1265813720429302,10,-2.5041891174631075,-3.630785092365864,-1.8199597366388915,349.5,139.5,4.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,manavgat_2021,mugla_2021,manavgat_2021_to_mugla_2021,burnable_tree_shrub_grass,054a1961fc0582a33d36413263668b63074b21ae8b03d12269b6e228787f3439,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,baseline,secondary,brier_score,lower_is_better_oriented_by_negation,8,10,0.1156993972525345,0.13181250895801339,0.1127183407826073,-0.1156993972525345,-0.13181250895801339,-0.1127183407826073,-0.016113111705478883,0.002981056469927204,-5.405168224093506,interpretable,false,false,true,false,0.13181250895801339,0.12876385210469993,0.13867395159912946,0.1284988171043995,0.1389769765666612,10,-5.4051682240935115,-7.7068497622777254,-4.382491571011555,688.3,277.7,8.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,manavgat_2021,mugla_2021,manavgat_2021_to_mugla_2021,burnable_tree_shrub_grass,054a1961fc0582a33d36413263668b63074b21ae8b03d12269b6e228787f3439,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,baseline,secondary,brier_score,lower_is_better_oriented_by_negation,16,10,0.1156993972525345,0.14414092913186785,0.1127183407826073,-0.1156993972525345,-0.14414092913186785,-0.1127183407826073,-0.028441531879333348,0.002981056469927204,-9.54075582473883,interpretable,false,false,true,false,0.14414092913186785,0.14117122030420334,0.1530887410486586,0.1411137853316588,0.1538977190224124,10,-9.54075582473883,-12.542313160889945,-8.544562408873404,1371.4,550.3,16.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,manavgat_2021,mugla_2021,manavgat_2021_to_mugla_2021,burnable_tree_shrub_grass,054a1961fc0582a33d36413263668b63074b21ae8b03d12269b6e228787f3439,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,baseline,secondary,brier_score,lower_is_better_oriented_by_negation,32,10,0.1156993972525345,0.16312939863160086,0.1127183407826073,-0.1156993972525345,-0.16312939863160086,-0.1127183407826073,-0.04743000137906636,0.002981056469927204,-15.910467264722623,interpretable,false,false,true,false,0.16312939863160086,0.15881391935122163,0.1667294566888804,0.1585299098284838,0.1673049496190645,10,-15.910467264722618,-17.11811230385449,-14.462833070632833,2738.8,1065.5,32.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,manavgat_2021,mugla_2021,manavgat_2021_to_mugla_2021,burnable_tree_shrub_grass,054a1961fc0582a33d36413263668b63074b21ae8b03d12269b6e228787f3439,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,baseline,secondary,pr_auc,higher_is_better,0,1,0.0749055111757259,0.0749055111757259,0.163687445860183,0.0749055111757259,0.0749055111757259,0.163687445860183,0.0,0.0887819346844571,0.0,interpretable,false,false,false,false,0.0749055111757259,0.0749055111757259,0.0749055111757259,0.0749055111757259,0.0749055111757259,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,manavgat_2021,mugla_2021,manavgat_2021_to_mugla_2021,burnable_tree_shrub_grass,054a1961fc0582a33d36413263668b63074b21ae8b03d12269b6e228787f3439,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,baseline,secondary,pr_auc,higher_is_better,1,10,0.0749055111757259,0.07488013820506775,0.163687445860183,0.0749055111757259,0.07488013820506775,0.163687445860183,-2.537297065814681e-05,0.0887819346844571,-0.0002857897921274835,interpretable,false,false,true,false,0.07488013820506775,0.0737546007082789,0.07754895636334222,0.0735534419180365,0.0778876139039622,10,-0.00028578979212748345,-0.012963340701433096,0.02977458417651609,90.0,35.2,1.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,manavgat_2021,mugla_2021,manavgat_2021_to_mugla_2021,burnable_tree_shrub_grass,054a1961fc0582a33d36413263668b63074b21ae8b03d12269b6e228787f3439,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,baseline,secondary,pr_auc,higher_is_better,2,10,0.0749055111757259,0.07462183493249941,0.163687445860183,0.0749055111757259,0.07462183493249941,0.163687445860183,-0.0002836762432264911,0.0887819346844571,-0.0031952023149159174,interpretable,false,false,true,false,0.07462183493249941,0.07304732615670578,0.0773868344717175,0.0729411699673214,0.0779931472375455,10,-0.0031952023149159955,-0.020929764885439305,0.027948515706608022,175.6,68.8,2.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,manavgat_2021,mugla_2021,manavgat_2021_to_mugla_2021,burnable_tree_shrub_grass,054a1961fc0582a33d36413263668b63074b21ae8b03d12269b6e228787f3439,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,baseline,secondary,pr_auc,higher_is_better,4,10,0.0749055111757259,0.07507798397163976,0.163687445860183,0.0749055111757259,0.07507798397163976,0.163687445860183,0.00017247279591385556,0.0887819346844571,0.0019426564258466208,interpretable,false,false,false,false,0.07507798397163976,0.0723981503229465,0.07760455286151097,0.0723695793791103,0.0780907641844815,10,0.0019426564258465426,-0.0282417910996297,0.030400798263496093,349.5,139.5,4.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,manavgat_2021,mugla_2021,manavgat_2021_to_mugla_2021,burnable_tree_shrub_grass,054a1961fc0582a33d36413263668b63074b21ae8b03d12269b6e228787f3439,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,baseline,secondary,pr_auc,higher_is_better,8,10,0.0749055111757259,0.07476741795687056,0.163687445860183,0.0749055111757259,0.07476741795687056,0.163687445860183,-0.00013809321885534243,0.0887819346844571,-0.0015554202478932706,interpretable,false,false,true,false,0.07476741795687056,0.07127176636414136,0.08064177128569125,0.0710397211407246,0.0814811337047037,10,-0.0015554202478933487,-0.04092887617846304,0.06461066804133962,688.3,277.7,8.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,manavgat_2021,mugla_2021,manavgat_2021_to_mugla_2021,burnable_tree_shrub_grass,054a1961fc0582a33d36413263668b63074b21ae8b03d12269b6e228787f3439,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,baseline,secondary,pr_auc,higher_is_better,16,10,0.0749055111757259,0.07628241812285225,0.163687445860183,0.0749055111757259,0.07628241812285225,0.163687445860183,0.0013769069471263468,0.0887819346844571,0.015508863959994325,interpretable,false,false,false,false,0.07628241812285225,0.07155238075964195,0.08020465677996452,0.0710934518874689,0.0802776612372859,10,0.015508863959994325,-0.03776816114676297,0.05968720577077412,1371.4,550.3,16.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,manavgat_2021,mugla_2021,manavgat_2021_to_mugla_2021,burnable_tree_shrub_grass,054a1961fc0582a33d36413263668b63074b21ae8b03d12269b6e228787f3439,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,baseline,secondary,pr_auc,higher_is_better,32,10,0.0749055111757259,0.07775791136516905,0.163687445860183,0.0749055111757259,0.07775791136516905,0.163687445860183,0.0028524001894431467,0.0887819346844571,0.03212815985122378,interpretable,false,false,false,false,0.07775791136516905,0.07376961984718607,0.07982658481872143,0.0735923394533816,0.0800231719281437,10,0.03212815985122386,-0.012794171838864943,0.055428772311458305,2738.8,1065.5,32.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,manavgat_2021,mugla_2021,manavgat_2021_to_mugla_2021,burnable_tree_shrub_grass,054a1961fc0582a33d36413263668b63074b21ae8b03d12269b6e228787f3439,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,baseline,secondary,roc_auc,higher_is_better,0,1,0.5079294316533508,0.5079294316533508,0.6979859420145867,0.5079294316533508,0.5079294316533508,0.6979859420145867,0.0,0.19005651036123594,0.0,interpretable,false,false,false,false,0.5079294316533508,0.5079294316533508,0.5079294316533508,0.5079294316533508,0.5079294316533508,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,manavgat_2021,mugla_2021,manavgat_2021_to_mugla_2021,burnable_tree_shrub_grass,054a1961fc0582a33d36413263668b63074b21ae8b03d12269b6e228787f3439,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,baseline,secondary,roc_auc,higher_is_better,1,10,0.5079294316533508,0.5121082518911217,0.6979859420145867,0.5079294316533508,0.5121082518911217,0.6979859420145867,0.004178820237770942,0.19005651036123594,0.021987251211907217,interpretable,false,false,false,false,0.5121082518911217,0.5018680297373919,0.5235947822000384,0.5013416032792803,0.5240350292931258,10,0.02198725121190722,-0.03189262974700615,0.08242469840634675,90.0,35.2,1.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,manavgat_2021,mugla_2021,manavgat_2021_to_mugla_2021,burnable_tree_shrub_grass,054a1961fc0582a33d36413263668b63074b21ae8b03d12269b6e228787f3439,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,baseline,secondary,roc_auc,higher_is_better,2,10,0.5079294316533508,0.5097651850019895,0.6979859420145867,0.5079294316533508,0.5097651850019895,0.6979859420145867,0.0018357533486387245,0.19005651036123594,0.009658986925254763,interpretable,false,false,false,false,0.5097651850019895,0.4993295053236573,0.524883954378232,0.4986803874607331,0.5280028003725135,10,0.009658986925255056,-0.04524931197225429,0.08920779768425809,175.6,68.8,2.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,manavgat_2021,mugla_2021,manavgat_2021_to_mugla_2021,burnable_tree_shrub_grass,054a1961fc0582a33d36413263668b63074b21ae8b03d12269b6e228787f3439,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,baseline,secondary,roc_auc,higher_is_better,4,10,0.5079294316533508,0.511775466066744,0.6979859420145867,0.5079294316533508,0.511775466066744,0.6979859420145867,0.0038460344133931512,0.19005651036123594,0.02023626765577819,interpretable,false,false,false,false,0.511775466066744,0.5027882810355336,0.5235789744198491,0.5026446630301387,0.5240965812416829,10,0.02023626765577819,-0.027050641980353805,0.08234152430113356,349.5,139.5,4.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,manavgat_2021,mugla_2021,manavgat_2021_to_mugla_2021,burnable_tree_shrub_grass,054a1961fc0582a33d36413263668b63074b21ae8b03d12269b6e228787f3439,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,baseline,secondary,roc_auc,higher_is_better,8,10,0.5079294316533508,0.5144527147718987,0.6979859420145867,0.5079294316533508,0.5144527147718987,0.6979859420145867,0.0065232831185478846,0.19005651036123594,0.03432286063839241,interpretable,false,false,false,false,0.5144527147718987,0.5016778985514332,0.5390436190885606,0.5011445051879517,0.5428014312547034,10,0.03432286063839212,-0.03289302265960544,0.16371019006963636,688.3,277.7,8.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,manavgat_2021,mugla_2021,manavgat_2021_to_mugla_2021,burnable_tree_shrub_grass,054a1961fc0582a33d36413263668b63074b21ae8b03d12269b6e228787f3439,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,baseline,secondary,roc_auc,higher_is_better,16,10,0.5079294316533508,0.5250972705297031,0.6979859420145867,0.5079294316533508,0.5250972705297031,0.6979859420145867,0.017167838876352315,0.19005651036123594,0.09033018044855085,interpretable,false,false,false,false,0.5250972705297031,0.5092973533573608,0.5417787062053859,0.5092800834363189,0.5427348617006785,10,0.09033018044855085,0.0071974472298267644,0.17810110523285216,1371.4,550.3,16.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,manavgat_2021,mugla_2021,manavgat_2021_to_mugla_2021,burnable_tree_shrub_grass,054a1961fc0582a33d36413263668b63074b21ae8b03d12269b6e228787f3439,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,baseline,secondary,roc_auc,higher_is_better,32,10,0.5079294316533508,0.5311076495041345,0.6979859420145867,0.5079294316533508,0.5311076495041345,0.6979859420145867,0.023178217850783667,0.19005651036123594,0.12195434824478979,interpretable,false,false,false,false,0.5311076495041345,0.5145694379252691,0.5381026872029442,0.5143685415641224,0.5382734759401703,10,0.12195434824479008,0.03493701036232728,0.15875938946918342,2738.8,1065.5,32.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,manavgat_2021,mugla_2021,manavgat_2021_to_mugla_2021,burnable_tree_shrub_grass,054a1961fc0582a33d36413263668b63074b21ae8b03d12269b6e228787f3439,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,thermal,primary,brier_score,lower_is_better_oriented_by_negation,0,1,0.1046815208105754,0.1046815208105754,0.0772666711161345,-0.1046815208105754,-0.1046815208105754,-0.0772666711161345,0.0,0.0274148496944409,0.0,interpretable,false,false,false,false,0.1046815208105754,0.1046815208105754,0.1046815208105754,0.1046815208105754,0.1046815208105754,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,manavgat_2021,mugla_2021,manavgat_2021_to_mugla_2021,burnable_tree_shrub_grass,054a1961fc0582a33d36413263668b63074b21ae8b03d12269b6e228787f3439,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,thermal,primary,brier_score,lower_is_better_oriented_by_negation,1,10,0.1046815208105754,0.1071148920315648,0.0772666711161345,-0.1046815208105754,-0.1071148920315648,-0.0772666711161345,-0.002433371220989397,0.0274148496944409,-0.08876106373411301,interpretable,false,false,true,false,0.1071148920315648,0.10650837615983455,0.11365471796873387,0.1064263503634135,0.1136925763442287,10,-0.08876106373411301,-0.32731155772041426,-0.06663743808997068,90.0,35.2,1.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,manavgat_2021,mugla_2021,manavgat_2021_to_mugla_2021,burnable_tree_shrub_grass,054a1961fc0582a33d36413263668b63074b21ae8b03d12269b6e228787f3439,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,thermal,primary,brier_score,lower_is_better_oriented_by_negation,2,10,0.1046815208105754,0.11464083003238776,0.0772666711161345,-0.1046815208105754,-0.11464083003238776,-0.0772666711161345,-0.00995930922181236,0.0274148496944409,-0.36328155480757124,interpretable,false,false,true,false,0.11464083003238776,0.10635193579966642,0.1211350371710864,0.1061809293446148,0.1220381869904897,10,-0.363281554807571,-0.6001680309721849,-0.0609310285377834,175.6,68.8,2.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,manavgat_2021,mugla_2021,manavgat_2021_to_mugla_2021,burnable_tree_shrub_grass,054a1961fc0582a33d36413263668b63074b21ae8b03d12269b6e228787f3439,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,thermal,primary,brier_score,lower_is_better_oriented_by_negation,4,10,0.1046815208105754,0.12242656614421404,0.0772666711161345,-0.1046815208105754,-0.12242656614421404,-0.0772666711161345,-0.017745045333638645,0.0274148496944409,-0.6472785928582688,interpretable,false,false,true,false,0.12242656614421404,0.11555567110818861,0.13218858619688142,0.1148290255830865,0.1327731939506419,10,-0.6472785928582687,-1.0033637132026236,-0.39665182989561454,349.5,139.5,4.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,manavgat_2021,mugla_2021,manavgat_2021_to_mugla_2021,burnable_tree_shrub_grass,054a1961fc0582a33d36413263668b63074b21ae8b03d12269b6e228787f3439,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,thermal,primary,brier_score,lower_is_better_oriented_by_negation,8,10,0.1046815208105754,0.13783578262864382,0.0772666711161345,-0.1046815208105754,-0.13783578262864382,-0.0772666711161345,-0.03315426181806842,0.0274148496944409,-1.209354134259264,interpretable,false,false,true,false,0.13783578262864382,0.13410878425481695,0.15521740144409651,0.133810656622408,0.156193601551374,10,-1.2093541342592635,-1.8433761700969171,-1.0734059742158182,688.3,277.7,8.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,manavgat_2021,mugla_2021,manavgat_2021_to_mugla_2021,burnable_tree_shrub_grass,054a1961fc0582a33d36413263668b63074b21ae8b03d12269b6e228787f3439,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,thermal,primary,brier_score,lower_is_better_oriented_by_negation,16,10,0.1046815208105754,0.17255078206029828,0.0772666711161345,-0.1046815208105754,-0.17255078206029828,-0.0772666711161345,-0.06786926124972288,0.0274148496944409,-2.4756386413267553,interpretable,false,false,true,false,0.17255078206029828,0.1586069447202632,0.17971093094471213,0.1584040420317967,0.1797246210577903,10,-2.475638641326756,-2.7368163958728897,-1.967015121757996,1371.4,550.3,16.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,manavgat_2021,mugla_2021,manavgat_2021_to_mugla_2021,burnable_tree_shrub_grass,054a1961fc0582a33d36413263668b63074b21ae8b03d12269b6e228787f3439,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,thermal,primary,brier_score,lower_is_better_oriented_by_negation,32,10,0.1046815208105754,0.19865112171814436,0.0772666711161345,-0.1046815208105754,-0.19865112171814436,-0.0772666711161345,-0.09396960090756896,0.0274148496944409,-3.427689808805475,interpretable,false,false,true,false,0.19865112171814436,0.1918638747859531,0.20588146916073938,0.1908092823338594,0.206570382281786,10,-3.427689808805475,-3.6914281667823623,-3.1801142427221216,2738.8,1065.5,32.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,manavgat_2021,mugla_2021,manavgat_2021_to_mugla_2021,burnable_tree_shrub_grass,054a1961fc0582a33d36413263668b63074b21ae8b03d12269b6e228787f3439,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,thermal,primary,pr_auc,higher_is_better,0,1,0.0626464704650159,0.0626464704650159,0.301925915788068,0.0626464704650159,0.0626464704650159,0.301925915788068,0.0,0.2392794453230521,0.0,interpretable,false,false,false,false,0.0626464704650159,0.0626464704650159,0.0626464704650159,0.0626464704650159,0.0626464704650159,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,manavgat_2021,mugla_2021,manavgat_2021_to_mugla_2021,burnable_tree_shrub_grass,054a1961fc0582a33d36413263668b63074b21ae8b03d12269b6e228787f3439,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,thermal,primary,pr_auc,higher_is_better,1,10,0.0626464704650159,0.0657574443456797,0.301925915788068,0.0626464704650159,0.0657574443456797,0.301925915788068,0.0031109738806638088,0.2392794453230521,0.013001425494211051,interpretable,false,false,false,false,0.0657574443456797,0.06161660250119079,0.07790752107111906,0.0613110263100479,0.0810681351735602,10,0.013001425494211022,-0.004304038578970623,0.06377919584985312,90.0,35.2,1.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,manavgat_2021,mugla_2021,manavgat_2021_to_mugla_2021,burnable_tree_shrub_grass,054a1961fc0582a33d36413263668b63074b21ae8b03d12269b6e228787f3439,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,thermal,primary,pr_auc,higher_is_better,2,10,0.0626464704650159,0.06860971459713261,0.301925915788068,0.0626464704650159,0.06860971459713261,0.301925915788068,0.005963244132116713,0.2392794453230521,0.024921673167813116,interpretable,false,false,false,false,0.06860971459713261,0.06259375679817895,0.07949976276216762,0.0622650045361094,0.0816186393222534,10,0.024921673167813088,-0.00022030169271651545,0.07043351456452113,175.6,68.8,2.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,manavgat_2021,mugla_2021,manavgat_2021_to_mugla_2021,burnable_tree_shrub_grass,054a1961fc0582a33d36413263668b63074b21ae8b03d12269b6e228787f3439,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,thermal,primary,pr_auc,higher_is_better,4,10,0.0626464704650159,0.0730084991306723,0.301925915788068,0.0626464704650159,0.0730084991306723,0.301925915788068,0.0103620286656564,0.2392794453230521,0.043305134929858206,interpretable,false,false,false,false,0.0730084991306723,0.06517592371678135,0.08638787838620407,0.0640433276457005,0.0881991130851249,10,0.04330513492985821,0.010571126359601984,0.09922042358939277,349.5,139.5,4.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,manavgat_2021,mugla_2021,manavgat_2021_to_mugla_2021,burnable_tree_shrub_grass,054a1961fc0582a33d36413263668b63074b21ae8b03d12269b6e228787f3439,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,thermal,primary,pr_auc,higher_is_better,8,10,0.0626464704650159,0.0852213970401001,0.301925915788068,0.0626464704650159,0.0852213970401001,0.301925915788068,0.022574926575084198,0.2392794453230521,0.09434544845507187,interpretable,false,false,false,false,0.0852213970401001,0.07708873937263186,0.10667707222046113,0.0765009882967227,0.1082890850015696,10,0.0943454484550719,0.06035733193930383,0.18401330584831196,688.3,277.7,8.0,0.0,0.0
few_shot_recovery.v1,7e4ca051c3e83074391652e28a163138129c1cb6610f8826248a90cd3d19409a,manavgat_2021,mugla_2021,manavgat_2021_to_mugla_2021,burnable_tree_shrub_grass,054a1961fc0582a33d36413263668b63074b21ae8b03d12269b6e228787f3439,c4ab107db2207f9f20775ccc0b3bf39381173fd07d4e82f6821ce7f40be7db8e,10,approximately_5_km,5,42,thermal,primary,pr_auc,higher_is_better,16,10,0.0626464704650159,0.11172965533291485,0.301925915788068,0.0626464704650159,0.11172965533291485,0.301925915788068,0.04908318486789895,0.2392794453230521,0.20512913176320496,interpretable,false,false,false,false,0.11172965533291485,0.0854969826842715,0.12273899903515967,0.0838135549648157,0.123558631485449,10,0.205129131763205,0.09549717982840121,0.2511395347352658,1371.4,550.3,16.0,0.0,0.0
